"restaurant_name","place_id","username","user_review_id","review_date","rating","review_text"
"Chapel Gate Cafe",139,"mary mccarthy",1687,"5 months ago",5,"Brilliant cafe big and airy very friendly staff outdoors area very reasonable priced here great for lunches close at 3 large free of parking for 3hrs"
"Chapel Gate Cafe",139,"Fiona Kiely",877,"6 months ago",5,"A fantastic Cafe, great choice of food & drinks. Staff are so lovely, kind & professional. Highly recommend a visit here."
"Chapel Gate Cafe",139,"Cormack Wilson",571,"a year ago",5,"Delicious cakes and coffee. Friendly and helpful staff . Gluten free options."
"Chapel Gate Cafe",139,"F. Woodhams",859,"a year ago",5,"Wonderful just wonderful beautifully clean and just the best staff in the 🌎 world. Well done on inclusion for all abilities of staff. It's a gorgeous restaurant. I always leave with a big smile and meet wonderful staff."
"Chapel Gate Cafe",139,"nick sullivan",1892,"Edited a year ago",5,"Very good place to sit and eat, on your own or a little group, Very helpful staff and lovely atmosphere, great to have a bite and hear your own conversation without shouting."
"Chapel Gate Cafe",139,"Steve Butcher",2401,"6 months ago",4,"The service was very good. We had coffee and cake"
"Chapel Gate Cafe",139,"Suzanne O'Loughlin",2426,"a year ago",5,"First time there today. Gorgeous cafe, bright airy and spacious. Gorgeous food and lovely friendly staff"
"Chapel Gate Cafe",139,"Theresa Kent",2472,"2 years ago",5,"I've been here many times. Food always excellent, staff helpful and friendly. Café is spacious and full of light. Always a delight to go there....spotless and flawless."
"Caffè Nero",140,"Jean-Francois LeBlanc",1178,"a week ago",4,"Great coffee shop in the heart of Cork. Staff was very friendly, helpful and welcoming. Restroom was very gross and stinked. Coffee was awesome however!"
"Caffè Nero",140,"OFWpreneurs TV",1931,"6 months ago",5,"Caffè Nero offers a warm, inviting atmosphere with rustic interior, soft lighting and plenty of seating option from comfy chairs to communal tables. The background jazz playlist and the smell of freshly ground beans make it a perfect spot for both work and relaxation. Ideal for remote workers, casual meetups, or solo coffee lovers. I’ll definitely be back!"
"Caffè Nero",140,"BCL ADRIAN",314,"a year ago",4,"This is a nice coffee shop you have a coffee and/or snack in Cork City. Located right in the heart of Cork City you can have a coffee here. The prices are average and choice ls of food is basic. They do have nice treats with coffee to offer. You can also avail of student discount if you register within their app and link it to student email. They also have plug in points if you wish to catch up on work without your devices and have free WiFi."
"Caffè Nero",140,"Jaee Sakhalkar",1132,"9 months ago",5,"Love their holiday flavours! My favourite this season is pistachio hot chocolate ✨"
"Caffè Nero",140,"ProfLais. Sarmento",2070,"3 months ago",3,"The place is comfortable, providing a good experience to have a coffee. The coffee is usually good but it varies according to the staff. However, it is disappointing being charged more without any warning. I mean it is a customer right to get to know the right price of products being purchased.  Apparently the Cork branch at Oliver Planket has forgotten about this. I bought a pack of biscuits  and I was charged 5 cents more two days ago. Today I bought a cappuccino and I was charged more 10 cents. If the price has been updated, It should be informed to customers. I would definetly appreciate to know exactly the price of products I purchase."
"Caffè Nero",140,"Barbara Falke",305,"7 months ago",4,"I would probably come here more often as they have really nice coffee and seating and it is very central. However, it sometimes gets very busy and it seems the place could then do with more staff as you have to wait quite long for your coffee. Also and maybe as a result of the previous mentioned 'rush hours', I was told last time, they serve takeaway cups only from a certain point of the day (it was 4 or 5pm) even if you stay inside. This is kind of the reversed way of what I thought we would be heading towards with being more aware of our environment and waste. I hope this will not become too common in Cork's coffee shops and elsewhere."
"Vicarstown Bar",142,"Kevin Deegan",1416,"3 months ago",1,"Guy served me and my partner pints, then told us he was closed in 30 mins only after we paid, then told us 5 mins before that time that we had to leave."
"Caffè Nero",140,"Mohamed Seliem",1812,"a year ago",1,"I have ordered pistachio and salted caramel Frappe. It didn’t taste or look as Frappe at all, just mixed coffee and milk.

I asked a friend to taste it, just to check and she had same comments.

I tried not to make a scene, and spoke to the barista on the side about the taste. They answered with I made it as it is in the recipe. In other words, that’s what we can offer here.

I didn’t like the experience, I would say I won’t be coming here anymore.

I paid 12 euros for this (one for me and one for my friend)."
"Caffè Nero",140,"Jan Forgreenever",1160,"3 months ago",2,"I had a classic americano, nothing special. Coffee tasted really plain and cheap, without any proper flavour. The croissant and other sweet pastries tasted like something from Tesco store"
"Brick Lane",170,"Dan Gogerly",603,"3 months ago",5,"Absolutely beautiful pub, great atmosphere with super friendly staff! Food was excellent, no complains at all!"
"Brick Lane",170,"Rachel C",2080,"Edited a year ago",3,"Atmosphere really nice and staff were lovely. Food came out super quick too, despite being busy. Got the platter for 2 (€40). The wings and chips were delicious. The mini burgers and sausages were nice too. Personally didn’t like the steak as I prefer it more well done but that’s personal preference. Unfortunately the stuffed spuds were stone cold which was disappointing. Cocktails 5/5, got a tropical dacquiri which was delicious

01/06/2024- went for bottomless brunch. Thought it was the list of drinks on the menu- mimosas, Bellini, Bloody Mary but it was only Prosecco which was disappointing…. The French toast was nice and pancakes nice but super filling"
"Pronto The Coffee Shop",153,"Mark O Kelly",1661,"9 months ago",5,"Italian deli in Blackrock village, a hidden gem ! Great selection of cakes and deli options. Panini / wraps are freshly made with fresh ingredients and bread for €6.50. Certainly one of Corks best deli spots. Highly recommend !"
"Caffè Nero",140,"Roberson Acker",2142,"a month ago",3,"The coffee was excellent — as expected from Brazilian beans, it’s hard to go wrong with such quality. The lemon cake was delightful, perfectly balanced in flavor, and the panini de mozzarella was also very well executed. From a gastronomic point of view, everything was on point.

However, the service left much to be desired. There was a noticeable lack of warmth and attentiveness. In my five years working as a barista, I’ve never seen staff so disengaged — no greeting, no smiles, and an overall atmosphere that felt unwelcoming. I understand we all carry personal challenges, but professionalism in hospitality requires that we do not bring those burdens into our work.

There are so many people eager to work in this industry, and customers expect not only good food and coffee but also a pleasant human connection. A simple “good morning” and a genuine smile can elevate the entire experience and make the excellent coffee and food shine even more. With more attention to service and guest interaction, this place could truly stand out as exceptional."
"Caffè Nero",140,"paolo bergomi",1981,"3 years ago",4,"I took a very good soya cappuccino here. Price is not the cheapest one, but its soya so i could expect. However , staff was nice and place good for relaxing during a cold winter afternoon.  Position is excellent, very central."
"Silver Key Bar & Restaurant",141,"Dianna B",724,"a year ago",5,"Great service. Great beer. Great food. What more could you ask for?
All food was wonderful! Garlic & cheese mushrooms, tomato soup, Fish & Chips, Barbary Duck & Chicken Curry! We also sampled desserts: Apple Pie & Brownie!
Nice walk back, to the Blackrock Carole Ville B&B, through the park."
"Silver Key Bar & Restaurant",141,"Rory Kelleher",2176,"5 months ago",5,"First time back here in years and breakfast was top notch. Full Irish not greasy or overcooked. Smashed avocado and feta also delicious. Service was exceptional, staff were knowledgeable, polite and attentive. Will be returning for dinner soon. Thanks !"
"Silver Key Bar & Restaurant",141,"Pat Duggan",1984,"5 months ago",1,"Haven’t been in for the last few months until just recently. Myself and my wife would have two mini breakfasts with tea included. We were served one breakfast with no sausage and besides all of that went up to pay the bill. Which would usually be 25.90 including the tea, on the bill the tea was now €7.50 for a pot of tea. Which I think is crazy and a lot of others feel the same.

Service is exceptional as always. Regardless, won’t be back."
"Silver Key Bar & Restaurant",141,"kieran Kenneally",1438,"2 years ago",2,"Big bar with plenty of places to sit for big or small parties. Lots of nooks and crannies.
Food was OK but very overpriced. €11.95 for small breakfast is just ludicrous.  The food itself was a big portion but nothing special.
Service was strange with my server calling me ""boy"" (might be a Cork thing) and second waitress wearing a full length coat tied up. It was cold in there.
Cleaner was also working while people were eating and was actually moping floors while customers were walking around which seemed a health hazzard.
Hard to give it a higher rating as owners reputation (bad) is also hard to ignore."
"Silver Key Bar & Restaurant",141,"Colm O'Donoghue",552,"3 months ago",2,"Had breakfast recently, complete rip off. Had full Irish & mini as per the menu € 15.95 & € 12.95, acceptable enough. Total bill came to over € 40.00, teas & coffee were not part of the price on the menu. I'm not surprised why restaurants are closing down with this pricing structure. People want value for money!! The breakfast was ok, nothing to write home about, mushrooms must have been on special offer as the plate was full of them. I would be slow to go back there again."
"Silver Key Bar & Restaurant",141,"Olivia McCarty",1944,"4 months ago",3,"I have mixed feelings about this restaurant. The garlic bread was to die for! The toasty sandwich and fudge cake were very good. The chicken parmesean wasn't great. The service was unfortunately really lacking. We sat ourselves and got our own menus at the direction of the bar tender. We were helped by multiple waiters at the start and then didn't see anyone for close to 45 minutes. A runner would come bring food to other tables near us but rush off before we could get her attention and the waiters were no where to be found. We finally caught the runner and asked for water and cake through her. After that we were left for awhile again and couldn't get someone to bring our bill. I'm hoping they just had a big event seated somewhere far into the restaurant or something and that's why they were so absent? Not sure if I'd return."
"Costa",350,"Halit Karabina",1010,"2 weeks ago",2,"I haven’t had coffee anywhere else but Costa for a long time, but I have to say this: your team is really very amateur. Maybe it’s not their fault, but they do everything wrong. I just wanted to let you know :) If you’d like, I can help you with this free of charge :) Because this is not normal."
"Rearden's Bar",10,"Marina Bournel Bosson",1637,"6 months ago",5,"This pub is nice watch sport during middle of the day, dance at night and drink good fresh Guinness. The decoration is pretty and brings you directly to a nice atmosphere."
"The Abbot's Ale House",145,"Patrick Brennan",1993,"3 months ago",1,"First off, a little context, I'm an American-Irish dual citizen (mother and family born & raised in Dublin/Kildare). Secondly, have been living in Cork for 9 years trying hundreds of pubs and have never had this bad of an experience.

I was having a nice chat with an Irish Farmer, talking about agriculture, beef price increases, etc etc. and the owner pointed at a sign on the wall (which appears to be written by a child) and said ""No talking politics"". I replied, ""since when is agriculture and economy politics"". So off on the wrong foot from the get go.

Afterwards, there was a gap of 2 seats between myself and the Irish local and when some tourists walked into the gap to order, the owner said, ""Shh, be quiet, they're ordering"". The Irishman closed the gap by sitting next to me and we continued our farm-like banter to the dismay of- again, the owner.

Later on, a Finnish friend of mine and I were talking military subjects, and I mentioned my previous military training back in the states, which includes mock battles in the desert, gun range target practice, and receiving gun certifications. The Russian owner then absolutely lost the plot and got a fingers length away from my face and said aggressively ""Don't lie, don't lie, I served in the Russian armed forces and worked for Interpol"" to which I replied ""They didn't teach you to listen did they, I said trained with military guys and have some firearm training and certifications, never said I served, that's called stolen valour and is a felony"".

Even the Irish farmer was fed up and left the pub.

The owner also closed the pub at 10:00pm (which is illegal) due to a yellow status thunderstorm which amounted to a little drizzle for 2 hours.

In summary, you can find these unique beers at several other pubs in Cork city, (like the Bierhaus) and not have to experience the abuse , suppression of free speech, illegal closing times, and boring atmosphere of the most overrated pub in Cork city.

Is this a pub or The Gulag?"
"Silver Key Bar & Restaurant",141,"Anthony O'Regan",246,"2 weeks ago",1,"Awful service, stay away

I was my sons 22nd birthday last night so I made a reservation for 5 to celebrate. We were seated in a booth woth two tables, 3 people at one table and 2 at the other. The tables could not be pushed together so we were a long way from each other. Funny setup but we laughed it off.

Then we ordered and were waiting for over an hour to receive food. My food was cold and overcooked, so I sent it back. I then had to wait another 30 mins for food. My family were finished by the time it arrived. It had a hair in it this time, but I couldn't be bothered saying it.

We had to collect my daughter from work so didn't have to time in the two hours we were there to have dessert. It was an utter shambles.

My wife overheard issues at other tables as well and the kitchen was under pressure because of an event upstairs apparently.

So here's a tip. Either staff up so you can cater for the numbers you take in, or limit the numbers you take in so you can give quality if service that reflects what you charge. It might also be an idea to train your very young and polite staff effectively. I felt sorry for them.

While I get you were busy, its not an excuse to me. There was nothing wrong with the 154 euro I earned and dropped for you to spoil our evening. I'm sure banks are very busy too but you still got paid on time and in full by me for a crap service."
"Silver Key Bar & Restaurant",141,"Ruth M",2198,"4 months ago",3,"A little disappointed with the food. Not as tasty as my last visit. I had Eggs Benedict.
Service etc was excellent and the venue itself is very comfortable and clean. I might go for another option next time as the menu is extensive and sounds really good."
"Silver Key Bar & Restaurant",141,"Stephen O Driscoll lynch",2396,"a month ago",3,"The food was great as usual the service is always mixed sometime you get seen straight away when it’s busy or sometimes you can be waiting 45 minutes for food. The place is filthy outside this restaurant and bar used to be better"
"Vicarstown Bar",142,"A J (Lexi)",14,"a month ago",5,"Beamish! Neat mural, nice street. We were there on a Saturday midday and kids were playing all around the streets (traffic was shut off). It was lovely!"
"Vicarstown Bar",142,"Amy Cotter",176,"2 months ago",5,"What a cool spot to drop into at any time of the day or night. Joao and Katelyn are just the most welcoming , friendly  and funny barstaff.  I would definitely recommend... And if your very lucky you might bump into Dave  the regular and what a treat ! I would  definitely recommend.. I'll be back for sure!"
"The Woodford",150,"Josh & Shelly Keller",1300,"6 months ago",5,"This place is so cool. We are from the States and spent a week in Ireland, second time there. I had the steak. Honestly it was very tough, but great flavor. Everything else I ate was delicious. The place is so cool inside. Definitely check it out."
"Vicarstown Bar",142,"grace mcl",987,"2 years ago",5,"Really lovely bar, they have invested in it recently.
Great service from the bar staff on Saturday
The smoked nuts are also very good with drinks

They have lovely food now, tacos and nachos. Really tasty

Bar is wheelchair accessible. Indoor and outdoor seating available
Covered smoking area in the back area."
"Vicarstown Bar",142,"Jack Baylor",1118,"4 years ago",5,"Always a great spot for a night out with friends, it boasts a lively beer garden, great selection of local craft beers and IPAs, international beers and a wide selection of spirits. New cocktails and their taqueria provides in-house Mexican food that's worth the visit alone. Great music, lovely staff, ideal for those summer evenings, or a cheeky afternoon catch-up."
"Vicarstown Bar",142,"Hyun Cozzi",1061,"a month ago",1,"Please avoid and spend your money elsewhere
Before we ordered our last drink we asked the bartender how much drinking up time is allowed and his reply was 30 minutes so we ordered a pint
Within 10:Minutes We were been harassed by 3 bouncers
I told him politely I was informed I had 30 minutes as the bartender had told me before I ordered my beer. I even asked for a plastic container if they wanted to close early but NO ,Obey the law and be fair ,
The other negative reviews reflect the same opinions so it’s actually genuine
Maybe we will send some undercover gardai to investigate this and your other bars
I would appreciate a reply to this review as we are not letting this go .
We will send in different  people with cameras to investigate your policy .
Stop ripping people off"
"Vicarstown Bar",142,"P Ireland",1964,"a year ago",1,"Expensive for what it is, a late night haunt that is less busy than the other late pubs in the city. I paid €6.60 for an awful pint of changeling."
"Vicarstown Bar",142,"Brian Gillespie",370,"2 years ago",5,"Nice bar. Groovy carpet. Beer garden and good choices of beer."
"Vicarstown Bar",142,"Julie Long",1321,"5 years ago",5,"Great bar pretty central in Cork City. Staff are fantastic really helpful and friendly. Authentic Mexican food which is amazing. Always great atmosphere here. Looks small at the front but has loads of room for big groups. The back area is a nice place to chill. One of the best little unkown gems in the city!"
"Franciscan Well Brewery & Brewpub",143,"Ger O'Donovan",952,"Edited 4 months ago",5,"One of the best pizza’s in Cork!
Friendly service and very helpful staff!
Amazing beer garden (most of it covered, so if it rains, don’t worry)
And the beer… 🍺 it’s simply delicious (they do tasting paddles €10 for 4 small glasses), 2 onsite brews.
Have non-alcoholic beer & cider."
"Franciscan Well Brewery & Brewpub",143,"Francesca Mauri",897,"4 months ago",5,"We got married here yesterday and it couldn’t have been more perfect! The owner, Michael, is really lovely and made sure that everything run perfectly. He helped us a lot both in the lead up to the event and throughout the day 😊  Thank you so much, the beer garden is beautiful and the pizzas absolutely delicious!"
"Franciscan Well Brewery & Brewpub",143,"Holly Kinsey",1053,"4 months ago",5,"Fantastic service and very accommodating bar staff. Enjoyed both the freshly brewed ale and the Pompei pizza was delicious. Would certainly come again. Beautiful flower display too!"
"Franciscan Well Brewery & Brewpub",143,"Lucy B.",1568,"2 months ago",5,"Great pizza. Good drinks. Cozy pub indoors and beer garten outdoors. Reasonable prices. Friendly staff. Their own brewery beers are tasty."
"Franciscan Well Brewery & Brewpub",143,"Scott Lee",2276,"6 months ago",5,"If you’re in Ireland and you’re trying to forget what you just paid for a rental car, may I suggest Franciscan Well Brewery. The bartender is such a lovely lady with an Irish accent that makes you want to bring her back home with you. They let you sample all of their beers until you find just the right one. Might I suggest the Rebel Red. Couple of them and soon you’ll forget all about the insurance you had to buy from the rental car company.
The vibe was perfect too. There is outside seating where you can actually have a conversation and hear. And to top it off, Pompeii Pizza is right there. Probably the second best pizza I’ve had in my life!!!
So quit him hawing around and get yourself over there! You won’t be sorry!"
"Franciscan Well Brewery & Brewpub",143,"BCL ADRIAN",314,"Edited a year ago",5,"This is one of the best places to have pizza and drinks. The pizzas are home baked on a real fire. They manufacture their own beer in addition to plenty of drinks choices. They also non alcoholic drinks available which is ideal for those who wish to enjoy but also drive. I would highly recommend a pizza and drink here."
"Franciscan Well Brewery & Brewpub",143,"Lincoln Slagel",1519,"6 months ago",5,"We did the brewery tour, and our guide was great! The beers were some of the best we had in Ireland, and the story of the business is neat. The taproom has a great vibe, and if we lived nearby, we’d spend a lot of time here."
"Franciscan Well Brewery & Brewpub",143,"Lottie",1542,"4 months ago",5,"Did the brewery tour with a lovely girl Sìna, said it was her first week doing the tours but she did great and even chatted to us about other things like the pub being haunted and beers to try in the area. Highly recommend!!!"
"Franciscan Well Brewery & Brewpub",143,"John Patching",1271,"5 months ago",5,"Dropped in for a pint of their excellent stout. Small trad group playing. Unamplified and unobtrusive. Playing as much for their own amusement as anybody else’s but very good! Well worth the short trek from the town centre. Sorry about the low score for food. I didn’t eat and meant to leave that section unscored !"
"Franciscan Well Brewery & Brewpub",143,"Marc Shoemaker",1610,"a year ago",5,"We arrived at 5 pm for something to drink and eat and glad we arrived early! Beautiful entrance to the bar and nice patio with a lot of tables and barstools. You can order pizza while enjoying your beverage. I would give this place 10 stars if I could. Great staff and the brick oven baked pizza was phenomenal!"
"Crush Coffee",144,"Monika Kiss",1821,"Edited 6 months ago",5,"Very taste cake and hot chocolate and chilled atmosphere 👌staff could be more nicer  from arriving nice to be nice. we took back our empty cups because we didn't see any bins on the seating area, and 1 lad said we should drop into bin instead 🙄the another gentleman was way nicer since arrival said hi for us with little chat and he said we fine to leave our cups on their counter. This what service should be teach your coullege too"
"Crush Coffee",144,"Marie",1628,"2 years ago",5,"Found this place by accident and it was a great surprise. Beautiful cup of coffee and pastry. Peaceful spot, comfortable seating area inside and out. Will return next time I’m in the area"
"Crush Coffee",144,"Ilse Schouten",1077,"7 months ago",5,"I just grabbed a take away coffee on a random Tuesday morning. It was definitely tasty and they had coconut milk, which is always a big plus!"
"Bru Bar",156,"William Wright",2614,"a year ago",5,"Noteworthy because of the really warm and friendly bar keep who provided us with a quick refreshment and helped to straighten our sorry way to the city centre.  Cheers!"
"Crush Coffee",144,"Abdul Jabbar Younus",28,"a year ago",5,"Visited the place many times with a Colleague who always had his Favorite  Chicken & Chorizo, i went few days back and Had  Vegetarian toastie , very tasty and lovely and fresh and the staff is also very nice, atmosphere at the place is also very nice, there is seating area too,Very Nice and Lovely Place, always Busy , lots of Parking and Also drive through option available too
Highly recommended place, its very popular in the area already and around Cork also. If you are in Little Island do come and visit the place. You will always be served with a Smile"
"Crush Coffee",144,"Neil Brennan",1865,"4 months ago",1,"I was about to drive/commute home form Little island but I was feeling sleepy so I slid into this drive tru for a wake up coffee. A tall and overly cranky fella served a ""coffee"" and I was 4 euro lighter. I took a few coffee sips and drove on. As I took a few more sips on the drive the actual taste was disgusting and I ended up leaving most of the ""coffee""  in the cup as it tasted like left over dish water. What a disgusting waste of money.
When I got home I made a real coffee on my Sage Bambino which tasted delicious. I won't be wasting my time with Crush again"
"Crush Coffee",144,"B McDonnell",297,"6 months ago",1,"Lid was not on my coffee properly. My car and myself are now covered in hot cappuccino and the staff member offered me a piece of tissue to clean it. No coffee replacement. No apologies. I gave them a second chance after dealing with rude staff before as there is one person in there who is lovely but won't be back."
"Crush Coffee",144,"Ciara Higgins",506,"a year ago",1,"Visited on the 14th of September with high hopes after reading other reviews. Needless to say, we were left nothing short of disappointed.

Staff was rude and unattentive and consistently took phone calls within the 3 minutes we waited to order and receive our drinks.

Our order of iced coffee with caramel syrup was received with no syrup, and considering the abnormally high price, I would assume we were still charged for it.

We also ordered cakes, which were nothing special but considering the rest of our experience, perhaps the best part."
"Crush Coffee",144,"Josh Mulcahy",1302,"a year ago",1,"Very poor experience - 14th Sept - hostile service while consistently being on phone while dealing with customers. Forgot caramel syrup in iced coffees and the size is quite mediocre for the expensive price.
Pastry's were decent and the seating area is lovely but the experience was disappointing as a whole."
"Crush Coffee",144,"Shane Murphy",2316,"10 months ago",5,"Seriously good coffee! Nice seating area to sit down. Well worth a visit if you like your coffee."
"Crush Coffee",144,"Jacob Duggan",1127,"11 months ago",5,"I visited Crush on Saturday and it was a brilliant experience overall, the staff were very friendly and the coffee was very nice. The parking is an added bonus as well."
"The Abbot's Ale House",145,"Adam Buckley (PHNX)",40,"2 months ago",5,"Despite me living quite a distance from the city and it taking quite a while to get in each time. I can wholeheartedly say that this pub is my local haunt. Great beers, great atmosphere, cracking conversation and great staff. Highly recommend giving it a visit for a taste of the alternative side of cork pubs."
"Costa",350,"Giorgio Berardi",967,"a year ago",4,"I was here twice before reading some of the recent very bad reviews, but I must admit I found the place pleasant overall. It is large enough to guarantee you'll always find seating space, except perhaps at peak times.
The coffee I had was good, and priced in line with the other coffee chains in town."
"The Abbot's Ale House",145,"Tony Anetts",2525,"10 months ago",5,"Just a brilliant craft beer bar! Anton, the owner, is a massive character who knows who he is - we shared laughs,  shots, and beers with him when he wasn't singing with the band - what a treat.

Shout out to Finbar also,  who works the bar - a quintessential Irish character who was an absolute hoot to share stories and shots with. A brilliant couple of nights in a bar with a terrific beer selection and people who care about craft beer.  I couldn't recommend this place more highly."
"The Abbot's Ale House",145,"Ross Henderson",2186,"a week ago",5,"Was down in Cork on a job and staying in a hotel next to the Abbot.. Great place, lovely staff. Big shout to the owner and his pal. Can't remember your names. Will definitely be back!
Best pub in the City 😎💯"
"The Abbot's Ale House",145,"Léa Ludwiller",1482,"8 months ago",5,"During our recent visit to Cork, we were fortunate enough to stumble upon The Abbot's Ale House, and it quickly became the highlight of our trip! From the moment we walked in, we were struck by the incredibly warm and welcoming atmosphere of the pub. It’s the kind of place where the staff genuinely care about making you feel at home.

To begin with, we were especially touched by the musicians, The D's, who were performing that evening. In a wonderful display of hospitality, they actually paused their performance to greet us personally and make us feel welcome—something you don’t experience every day! It’s these little gestures that really set this pub apart and made us feel like we were part of the family.

The owner of the pub was equally generous, going out of his way to ensure our comfort. In fact, when we couldn’t find a seat, he offered us his own chair, an act of kindness that made us feel truly valued as guests. It’s rare to encounter such genuine hospitality, and it made our experience even more special.

As for the selection of drinks, they offer a fantastic variety of beers that caters to all tastes. Whether you're a fan of local craft brews or international favorites, you'll find something to enjoy here.

The atmosphere is cozy and inviting, with beautiful, thoughtful decoration that creates a relaxed, yet vibrant space. The pub's interior has a charm that makes it feel both timeless and contemporary, offering a perfect setting for a quiet drink or a lively night out.

A final mention must go to the barman, who made our visit even more memorable. Not only was he of incredible advice on the nightlife in the city, but his sense of humor and hugging skills made him the best bartender we encountered in Cork. A true testament to the pub's friendly vibe, he helped make our time at The Abbot’s unforgettable.

Overall, The Abbot's Ale House is a must-visit for anyone in Cork looking for great beer, warm hospitality, and a cozy space to relax and enjoy the local culture. We can’t recommend it enough!"
"The Abbot's Ale House",145,"Soundy Sound",2369,"2 weeks ago",3,"It's an interesting pub, no doubt but the prices are ridiculous when compared to other craft beer bars in the city. €8 for a 5.5% Irish IPA? €4 for a half pint or Irish red?? It's not so special a bar to justify those prices."
"The Abbot's Ale House",145,"Mónica Afonso",1818,"a year ago",5,"Best pub in town!
Great beers, good price, delicious snacks and amazing atmosphere.
I will come back next time in Cork indeed.
Highly recommend."
"The Abbot's Ale House",145,"Kevin McCabe",1426,"Edited 2 years ago",5,"2023 Update: this is still the best beer spot in Cork. 🍻

Original post: If you like beer, and are looking for a change from the Irish stouts and Coors Light served in every pub, then you MUST visit Abbot’s Ale House. I lived in Cork for a year before we discovered it, and I feel like a year has been wasted. This is now my favorite bar in Cork. Why? The rotating beer list, the variety of can offerings, the fact that it is also a full bar, the vibe, the quaintness of it, the music, the people, the friendly owner. It checks every box for me. Even the box for Imperial Stout Slushy! The only down side is the hours of operation which are limited.
Again, if you like beer, then go."
"The Abbot's Ale House",145,"David Rooney",673,"a week ago",5,"Amazing craft-beer city pub with a local atmosphere 👌🏻"
"The Abbot's Ale House",145,"Darius",633,"4 months ago",5,"Very cosy Pub. Nice Ambiente. Friendly owner. Nice chill out after work. Recommended if you are in Cork 😎"
"Tedo Tapas Bar",148,"Anett Bognár-Németh",211,"6 years ago",4,"A small place, but the vibe of the restaurant is amaizing! The food is delicious, but maybe the portions are a bit small, so don't go there when you're starving, cause you wont leave the place with full stomach. Various of tapas specialities to choose, very tasty and nice!"
"Some Dose Coffee Cork Opera House",146,"Kevin H",1419,"a month ago",4,"Nice little coffee shop inside the opera. We had an Americano and a flat white, both were very good. Nice creamy foam texture. The roast available was an Ethiopian, I would have given five stars if there was a choice of at least two roasts.

Definitely get your coffee here and not at costa or Starbucks that are outside."
"Some Dose Coffee Cork Opera House",146,"Cy Cy",581,"4 weeks ago",5,"Best hot chocolate ever. You can mix up different types of chocolates. Service was good. Loved it."
"Some Dose Coffee Cork Opera House",146,"A. M.",17,"a month ago",5,"Nice spot for a coffee. Professional barista coffee was lovely!"
"Some Dose Coffee Cork Opera House",146,"Declan Cunningham",688,"3 months ago",5,"Excellent coffee. Did not disappoint the five star rating.  Nice relaxing setting with super staff   Thank you"
"Some Dose Coffee Cork Opera House",146,"conor fenlon",560,"7 months ago",5,"Great coffee and great gluten free brownie. Lovely staff. Im not easy to please but I was very impressed 👌"
"Some Dose Coffee Cork Opera House",146,"f",857,"a year ago",5,"they let you mix different chocolate types in your hot chocolate and mocha and have interesting treats from australia and south africa, along with some healthier and vegan options. staff are super friendly as well, a nice addition to this side of the river :)"
"Some Dose Coffee Cork Opera House",146,"Susan O'Sullivan",2420,"a year ago",5,"Great new Some Dose location! Super tasty coffee, chocolate chip cookies the size of my face, and friendly service. Never a dose!"
"Some Dose Coffee Cork Opera House",146,"Edward",766,"a year ago",5,"Some Dose is one of Cork's local treasures. This is the most recently opened of their places. Definitely a must-go for your finely made espresso needs."
"Some Dose Coffee Cork Opera House",146,"Richard Ogg",2125,"a year ago",5,"So friendly! Great coffee"
"Some Dose Coffee Cork Opera House",146,"Bonsai Wandsworth",356,"a year ago",5,"Amazing coffee and pastries! 😀"
"Tirab Smash Burger 100% Halal حلال",147,"Trevor Maccarthy",2541,"6 days ago",5,"Well where do I start from the staff to the food one if not the best place I’ve eaten they have a fantastic selection of food freshly made there In front of you.. will definitely be back they have the best smash burger in cork well done lads"
"Tirab Smash Burger 100% Halal حلال",147,"Faisal Abuabat",861,"a month ago",5,"Great smash burgers! We tried the onion burger and the African double patty. Both were delicious, juicy, flavorful, and cooked perfectly. The staff was super friendly and made the experience even better"
"Costa",350,"Maurice Foley",1717,"3 months ago",4,"I love Costa coffee, but the last time I went for a cappuccino, the milk was a bit flat and wattery, so a little disappointed"
"Costa",350,"Laura Alonso Vigo",1467,"5 years ago",5,"Is it a bit pricey? Maybe. Do they have really nice chocolates that not only are really tasty but they even look good on photo? Definitely.
I love this place for a little guilty Sunday pleasure."
"Tirab Smash Burger 100% Halal حلال",147,"Ronan Cahalane",2172,"a year ago",5,"Best burger I've ever had. Enough said.

Genuinely, these guys are making seriously good food. The burger was perfect. The right amount of pickle etc but the stars were the patties and the sauce. I had the double smasher and the patties were crispy and caramelized on the outside and beautifully juicy in the middle. The flavour was awesome. The sauce I only know as their house TB sauce(guard that recipe with your lives). It was layered with creaminess, umami and an amazing spice. As good a burger as you can get.

The cheesy chips were perfectly cooked and the mix of the cheese sauce, dried jalapeno flakes and their house spice blend raised the bar.

So many places get so close to perfecting what they do and get 90% of the way there but Tirab has it mastered.

Thanked the 2 guys who made the food in the way out. I WILL BE BACK"
"Tirab Smash Burger 100% Halal حلال",147,"Joseph O'Brien",1299,"5 days ago",4,"The burger was very good. However there was too much salt on the chips. I will come back but I'll be asking for no/little salt on the chips so I can season to my own taste."
